userName,neg,neu,pos,compound,userImage_x,content_x,score_x,thumbsUpCount_x,reviewCreatedVersion_x,at_x,replyContent_x,repliedAt_x,appVersion_x,bert_star,bert_confidence,userImage_y,content_y,score_y,thumbsUpCount_y,reviewCreatedVersion_y,at_y,replyContent_y,repliedAt_y,appVersion_y,bert_3,vader_3,vader_star,diff
User_8703,0.065,0.935,0.0,-0.6924,,"ESTA APP ES UNA ESTAFA. Solía ser buena, pero ahora la cantidad que cobran es aleatoria. Pueden cobrar cualquier cantidad entre lo que ofrecen cuando pides el viaje, y el TRIPLE, sobretodo si la demanda aumenta en tu hora de llegada. Además, está llena de ""errores"" con los cuales te cobran dos veces o multas cada vez que la aplicación tiene una falla. Los repartidores suelen poner que no has pagado nada cuando pagas en efectivo. Las estimaciones de tiempo están todas reducidas. NO USEN UBER!!",1,0,4.522.10001,2024-12-01 04:31:32,,,4.522.10001,1.0,0.6730021834373474,,"ESTA APP ES UNA ESTAFA. Solía ser buena, pero ahora la cantidad que cobran es aleatoria. Pueden cobrar cualquier cantidad entre lo que ofrecen cuando pides el viaje, y el TRIPLE, sobretodo si la demanda aumenta en tu hora de llegada. Además, está llena de ""errores"" con los cuales te cobran dos veces o multas cada vez que la aplicación tiene una falla. Los repartidores suelen poner que no has pagado nada cuando pagas en efectivo. Las estimaciones de tiempo están todas reducidas. NO USEN UBER!!",1,0,4.522.10001,2024-12-01 04:31:32,,,4.522.10001,neg,neg,1,0.0
User_8704,0.216,0.784,0.0,-0.296,,"No hay garantía para usuarios, dejan que te roben.",1,0,,2024-12-01 04:30:34,,,,1.0,0.6009965538978577,,"No hay garantía para usuarios, dejan que te roben.",1,0,,2024-12-01 04:30:34,,,,neg,neg,1,0.0
User_8705,0.0,0.517,0.483,0.8537,,All great but I wish I can choose my ride even when I choose comfort rides,4,0,4.554.10001,2024-12-01 04:26:04,,,4.554.10001,4.0,0.5244460105895996,,All great but I wish I can choose my ride even when I choose comfort rides,4,0,4.554.10001,2024-12-01 04:26:04,,,4.554.10001,pos,pos,3,0.0
User_8706,0.0,1.0,0.0,0.0,,They took my money,1,0,4.554.10001,2024-12-01 04:24:16,,,4.554.10001,5.0,0.33221811056137085,,They took my money,1,0,4.554.10001,2024-12-01 04:24:16,,,4.554.10001,pos,neu,3,4.0
User_8707,0.0,0.0,1.0,0.4404,,Good,5,0,4.554.10001,2024-12-01 04:23:07,,,4.554.10001,4.0,0.49696317315101624,,Good,5,0,4.554.10001,2024-12-01 04:23:07,,,4.554.10001,pos,pos,3,1.0
User_8708,0.0,0.0,1.0,0.2263,,Okay,5,0,,2024-12-01 04:03:46,,,,3.0,0.7916317582130432,,Okay,5,0,,2024-12-01 04:03:46,,,,neu,pos,3,2.0
User_8709,0.0,1.0,0.0,0.0,,Can't access access account with all my Information,1,0,4.554.10001,2024-12-01 03:57:18,,,4.554.10001,1.0,0.6748496294021606,,Can't access access account with all my Information,1,0,4.554.10001,2024-12-01 03:57:18,,,4.554.10001,neg,neu,3,0.0
User_8710,0.0,0.319,0.681,0.7501,,Fantastic service id highly recommend,5,0,4.554.10001,2024-12-01 03:53:40,,,4.554.10001,5.0,0.9036916494369507,,Fantastic service id highly recommend,5,0,4.554.10001,2024-12-01 03:53:40,,,4.554.10001,pos,pos,3,0.0
User_8711,0.0,0.716,0.284,0.552,,The driver was very professional and I enjoyed the journey throughout,5,0,4.554.10001,2024-12-01 03:53:18,,,4.554.10001,5.0,0.5098509788513184,,The driver was very professional and I enjoyed the journey throughout,5,0,4.554.10001,2024-12-01 03:53:18,,,4.554.10001,pos,pos,3,0.0
User_8712,0.0,1.0,0.0,0.0,,Bull,1,0,4.554.10001,2024-12-01 03:51:22,,,4.554.10001,5.0,0.44042524695396423,,Bull,1,0,4.554.10001,2024-12-01 03:51:22,,,4.554.10001,pos,neu,3,4.0
User_8713,0.0,0.537,0.463,0.9178,,Tseday was very nice and friendly and knew the area. Pleasant ride to my car after a nice long day 🤗,5,0,4.550.10001,2024-12-01 03:48:43,,,4.550.10001,5.0,0.4848368763923645,,Tseday was very nice and friendly and knew the area. Pleasant ride to my car after a nice long day 🤗,5,0,4.550.10001,2024-12-01 03:48:43,,,4.550.10001,pos,pos,3,0.0
User_8714,0.142,0.858,0.0,-0.6486,,got dropped off at wrong spot and no reasoning with driver to take us to the right area do had to walk a mile up a dual carrigeway in 4 degree weather not usinh this app again,1,0,,2024-12-01 03:46:54,,,,1.0,0.7111586332321167,,got dropped off at wrong spot and no reasoning with driver to take us to the right area do had to walk a mile up a dual carrigeway in 4 degree weather not usinh this app again,1,0,,2024-12-01 03:46:54,,,,neg,neg,1,0.0
User_8715,0.0,1.0,0.0,0.0,,V.good,5,0,4.554.10001,2024-12-01 03:36:03,,,4.554.10001,4.0,0.35859760642051697,,V.good,5,0,4.554.10001,2024-12-01 03:36:03,,,4.554.10001,pos,neu,3,1.0
User_8716,0.0,0.192,0.808,0.6369,,Best ever,5,0,4.554.10001,2024-12-01 03:31:19,,,4.554.10001,5.0,0.9230019450187683,,Best ever,5,0,4.554.10001,2024-12-01 03:31:19,,,4.554.10001,pos,pos,3,0.0
User_8717,0.189,0.774,0.037,-0.8023,,I was charged a waiting time of 35p when other people sat in the car by mistake. The wait was because the driver let them sit in and then they had to leave to get into their own taxi. Not my fault for delay of a few minutes. That is why uber is getting a bad name,1,0,4.550.10001,2024-12-01 03:20:02,,,4.550.10001,1.0,0.48482370376586914,,I was charged a waiting time of 35p when other people sat in the car by mistake. The wait was because the driver let them sit in and then they had to leave to get into their own taxi. Not my fault for delay of a few minutes. That is why uber is getting a bad name,1,0,4.550.10001,2024-12-01 03:20:02,,,4.550.10001,neg,neg,1,0.0
User_8718,0.0,0.0,1.0,0.6249,,Great 👍,5,0,4.554.10001,2024-12-01 03:12:16,,,4.554.10001,5.0,0.803450882434845,,Great 👍,5,0,4.554.10001,2024-12-01 03:12:16,,,4.554.10001,pos,pos,3,0.0
User_8719,0.0,0.662,0.338,0.4703,,Jesus Christopher was very polite and helpful.,5,0,4.554.10001,2024-12-01 03:12:05,,,4.554.10001,5.0,0.5866297483444214,,Jesus Christopher was very polite and helpful.,5,0,4.554.10001,2024-12-01 03:12:05,,,4.554.10001,pos,pos,3,0.0
User_8720,0.0,0.373,0.627,0.8777,,Very impressed with the service and a lovely safe driver.,5,0,4.554.10001,2024-12-01 03:06:00,,,4.554.10001,5.0,0.8257052302360535,,Very impressed with the service and a lovely safe driver.,5,0,4.554.10001,2024-12-01 03:06:00,,,4.554.10001,pos,pos,3,0.0
User_8721,0.0,0.238,0.762,0.4927,,Very good,5,0,4.554.10001,2024-12-01 02:56:47,,,4.554.10001,5.0,0.5479443073272705,,Very good,5,0,4.554.10001,2024-12-01 02:56:47,,,4.554.10001,pos,pos,3,0.0
User_8722,0.106,0.894,0.0,-0.5849,,Very bad to take money from people's account and not turning up then tell us the driver cannot locate us . Does the location not show on your App before you find the driver.,5,0,4.554.10001,2024-12-01 02:55:41,,,4.554.10001,1.0,0.8399732708930969,,Very bad to take money from people's account and not turning up then tell us the driver cannot locate us . Does the location not show on your App before you find the driver.,5,0,4.554.10001,2024-12-01 02:55:41,,,4.554.10001,neg,neg,1,4.0
User_8723,0.804,0.196,0.0,-0.6249,,Worst app,1,0,4.554.10001,2024-12-01 02:49:38,,,4.554.10001,1.0,0.891412615776062,,Worst app,1,0,4.554.10001,2024-12-01 02:49:38,,,4.554.10001,neg,neg,1,0.0
User_8724,0.0,0.366,0.634,0.8646,,Uber is world's best app i love ❤️ 😍,5,0,4.554.10001,2024-12-01 02:40:24,,,4.554.10001,5.0,0.9221864342689514,,Uber is world's best app i love ❤️ 😍,5,0,4.554.10001,2024-12-01 02:40:24,,,4.554.10001,pos,pos,3,0.0
User_8725,0.0,1.0,0.0,0.0,,Exlent,5,0,4.554.10001,2024-12-01 02:38:05,,,4.554.10001,1.0,0.2921711504459381,,Exlent,5,0,4.554.10001,2024-12-01 02:38:05,,,4.554.10001,neg,neu,3,4.0
User_8726,0.0,0.66,0.34,0.5574,,Osm app fantastic 😊very fast driving osm 👍😊,5,0,,2024-12-01 02:37:28,,,,5.0,0.7540135979652405,,Osm app fantastic 😊very fast driving osm 👍😊,5,0,,2024-12-01 02:37:28,,,,pos,pos,3,0.0
User_8727,0.0,0.256,0.744,0.4404,,Good services,5,0,,2024-12-01 02:37:06,,,,4.0,0.47518059611320496,,Good services,5,0,,2024-12-01 02:37:06,,,,pos,pos,3,1.0
User_8728,0.416,0.361,0.223,-0.3961,,Very helpful to avoid frauds in new city,5,0,,2024-12-01 02:30:08,,,,5.0,0.6700088977813721,,Very helpful to avoid frauds in new city,5,0,,2024-12-01 02:30:08,,,,pos,neg,1,0.0
User_8729,0.018,0.922,0.06,0.5663,,"When I requested my last trip, the app said I had a 30% promo applied, I chose that trip with the 30% promo applied, I paid the new amount via card. Hours after completing my trip, I see that a new transaction has been done on my card, only to find out that the promo was canceled after I had completed my trip. So I was charged the original amount without the promo. But when I chose that trip, it clearly showed that the promo was applied and hence why I chose that trip.",1,1,4.554.10001,2024-12-01 02:19:03,,,4.554.10001,1.0,0.43315011262893677,,"When I requested my last trip, the app said I had a 30% promo applied, I chose that trip with the 30% promo applied, I paid the new amount via card. Hours after completing my trip, I see that a new transaction has been done on my card, only to find out that the promo was canceled after I had completed my trip. So I was charged the original amount without the promo. But when I chose that trip, it clearly showed that the promo was applied and hence why I chose that trip.",1,1,4.554.10001,2024-12-01 02:19:03,,,4.554.10001,neg,pos,3,0.0
User_8730,0.0,0.256,0.744,0.4404,,Easy conveyance.,5,0,4.554.10001,2024-12-01 02:18:21,,,4.554.10001,5.0,0.508094072341919,,Easy conveyance.,5,0,4.554.10001,2024-12-01 02:18:21,,,4.554.10001,pos,pos,3,0.0
User_8731,0.0,0.185,0.815,0.659,,Very great,5,0,4.554.10001,2024-12-01 02:13:14,,,4.554.10001,5.0,0.835713267326355,,Very great,5,0,4.554.10001,2024-12-01 02:13:14,,,4.554.10001,pos,pos,3,0.0
User_8732,0.0,0.328,0.672,0.6249,,It's been great.,5,0,4.554.10001,2024-12-01 02:11:43,,,4.554.10001,5.0,0.52739417552948,,It's been great.,5,0,4.554.10001,2024-12-01 02:11:43,,,4.554.10001,pos,pos,3,0.0
User_8733,0.0,0.0,1.0,0.4404,,Good,5,0,4.554.10001,2024-12-01 02:08:10,,,4.554.10001,4.0,0.49696317315101624,,Good,5,0,4.554.10001,2024-12-01 02:08:10,,,4.554.10001,pos,pos,3,1.0
User_8734,0.0,0.0,1.0,0.4404,,Good,5,0,4.554.10001,2024-12-01 02:07:43,,,4.554.10001,4.0,0.49696317315101624,,Good,5,0,4.554.10001,2024-12-01 02:07:43,,,4.554.10001,pos,pos,3,1.0
User_8735,0.0,0.556,0.444,0.4939,,"Arrived promptly, professional and friendly.",5,0,4.554.10001,2024-12-01 01:59:12,,,4.554.10001,5.0,0.6955902576446533,,"Arrived promptly, professional and friendly.",5,0,4.554.10001,2024-12-01 01:59:12,,,4.554.10001,pos,pos,3,0.0
User_8736,0.0,0.385,0.615,0.4927,,Very good rides,5,0,4.554.10001,2024-12-01 01:57:53,,,4.554.10001,5.0,0.5814648866653442,,Very good rides,5,0,4.554.10001,2024-12-01 01:57:53,,,4.554.10001,pos,pos,3,0.0
User_8737,0.0,0.517,0.483,0.4215,,Fast service nice drivers,5,0,4.554.10001,2024-12-01 01:56:26,,,4.554.10001,4.0,0.46807342767715454,,Fast service nice drivers,5,0,4.554.10001,2024-12-01 01:56:26,,,4.554.10001,pos,pos,3,1.0
User_8738,0.0,0.365,0.635,0.1877,,I can't cancel,1,0,4.301.10002,2024-12-01 01:49:29,,,4.301.10002,1.0,0.29379522800445557,,I can't cancel,1,0,4.301.10002,2024-12-01 01:49:29,,,4.301.10002,neg,pos,3,0.0
User_8739,0.0,0.912,0.088,0.4404,,Customer service does not exist. They just run you in circles with chat bots. It is impossible to contact a live human being. As soon as something better comes along I am out.,1,0,4.554.10001,2024-12-01 01:49:11,,,4.554.10001,1.0,0.7138926386833191,,Customer service does not exist. They just run you in circles with chat bots. It is impossible to contact a live human being. As soon as something better comes along I am out.,1,0,4.554.10001,2024-12-01 01:49:11,,,4.554.10001,neg,pos,3,0.0
User_8740,0.0,0.844,0.156,0.5719,,The driver was here in a blink of an eye the same he did on the destination I am happy with his service 😊,5,0,4.553.10000,2024-12-01 01:41:49,,,4.553.10000,5.0,0.5022925734519958,,The driver was here in a blink of an eye the same he did on the destination I am happy with his service 😊,5,0,4.553.10000,2024-12-01 01:41:49,,,4.553.10000,pos,pos,3,0.0
User_8741,0.0,1.0,0.0,0.0,,Exilent,5,0,,2024-12-01 01:39:38,,,,1.0,0.5800160765647888,,Exilent,5,0,,2024-12-01 01:39:38,,,,neg,neu,3,4.0
User_8742,0.0,0.408,0.592,0.4404,,Quick. Easy. Dependable...,5,0,4.554.10001,2024-12-01 01:39:17,,,4.554.10001,4.0,0.4113736152648926,,Quick. Easy. Dependable...,5,0,4.554.10001,2024-12-01 01:39:17,,,4.554.10001,pos,pos,3,1.0
User_8743,0.0,0.333,0.667,0.7184,,Nice app and friendly drivers,5,0,4.554.10001,2024-12-01 01:36:56,,,4.554.10001,4.0,0.48681962490081787,,Nice app and friendly drivers,5,0,4.554.10001,2024-12-01 01:36:56,,,4.554.10001,pos,pos,3,1.0
User_8744,0.0,0.213,0.787,0.5719,,Excellent service,5,0,4.554.10001,2024-12-01 01:36:18,,,4.554.10001,5.0,0.8255069255828857,,Excellent service,5,0,4.554.10001,2024-12-01 01:36:18,,,4.554.10001,pos,pos,3,0.0
User_8745,0.0,0.0,1.0,0.4404,,Good,5,0,4.554.10001,2024-12-01 01:34:59,,,4.554.10001,4.0,0.49696317315101624,,Good,5,0,4.554.10001,2024-12-01 01:34:59,,,4.554.10001,pos,pos,3,1.0
User_8746,0.0,0.0,1.0,0.5719,,perfect,5,0,4.549.10000,2024-12-01 01:32:40,,,4.549.10000,5.0,0.8318259716033936,,perfect,5,0,4.549.10000,2024-12-01 01:32:40,,,4.549.10000,pos,pos,3,0.0
User_8747,0.0,0.132,0.868,0.765,,Amazing nice guy,5,0,4.554.10001,2024-12-01 01:32:33,,,4.554.10001,5.0,0.825742244720459,,Amazing nice guy,5,0,4.554.10001,2024-12-01 01:32:33,,,4.554.10001,pos,pos,3,0.0
User_8748,0.0,0.143,0.857,0.7184,,Valuable support.. thanks,5,0,,2024-12-01 01:29:48,,,,5.0,0.47768521308898926,,Valuable support.. thanks,5,0,,2024-12-01 01:29:48,,,,pos,pos,3,0.0
User_8749,0.0,1.0,0.0,0.0,,Cambia los precios,2,0,4.554.10001,2024-12-01 01:24:47,,,4.554.10001,4.0,0.30145779252052307,,Cambia los precios,2,0,4.554.10001,2024-12-01 01:24:47,,,4.554.10001,pos,neu,3,2.0
User_8750,0.075,0.827,0.097,-0.3075,,"PLEASE UPDATE YOUR MAPS!!!!Prices seem to grow exponentially sometimes, it seems like they are trying to reach infinity. It seems like the driver is the master of the ride and the passenger is bound to constantly be a victim in some scenarios. Drivers can leave you in the road when you really need to get somewhere in time and maybe you get your money back, maybe you loose your appointment or plane, but they are never sanctioned for their actions. Drivers can do what they want, no repercussions.",1,86,4.554.10001,2024-12-01 01:21:43,"Hey Andrei, we are sorry to hear about your concern here regarding the driver-partner. However, we want to take a closer look into this for you. Send in a quick note to t.uber.com/contact and we'll connect.",2020-03-13 15:45:07,4.554.10001,2.0,0.3285065293312073,,"PLEASE UPDATE YOUR MAPS!!!!Prices seem to grow exponentially sometimes, it seems like they are trying to reach infinity. It seems like the driver is the master of the ride and the passenger is bound to constantly be a victim in some scenarios. Drivers can leave you in the road when you really need to get somewhere in time and maybe you get your money back, maybe you loose your appointment or plane, but they are never sanctioned for their actions. Drivers can do what they want, no repercussions.",1,86,4.554.10001,2024-12-01 01:21:43,"Hey Andrei, we are sorry to hear about your concern here regarding the driver-partner. However, we want to take a closer look into this for you. Send in a quick note to t.uber.com/contact and we'll connect.",2020-03-13 15:45:07,4.554.10001,neg,neg,1,1.0
User_8751,0.0,1.0,0.0,0.0,,I depend on uber to get to work my job is 1.5 miles away and the price has went from 10 to nearly $100,1,0,4.554.10001,2024-12-01 01:16:52,,,4.554.10001,2.0,0.25301414728164673,,I depend on uber to get to work my job is 1.5 miles away and the price has went from 10 to nearly $100,1,0,4.554.10001,2024-12-01 01:16:52,,,4.554.10001,neg,neu,3,1.0
User_8752,0.0,0.0,1.0,0.4215,,Nice,5,0,4.553.10000,2024-12-01 01:14:31,,,4.553.10000,4.0,0.4368409216403961,,Nice,5,0,4.553.10000,2024-12-01 01:14:31,,,4.553.10000,pos,pos,3,1.0
User_8753,0.0,0.0,1.0,0.4404,,Good,5,0,,2024-12-01 01:03:49,,,,4.0,0.49696317315101624,,Good,5,0,,2024-12-01 01:03:49,,,,pos,pos,3,1.0
User_8754,0.2,0.8,0.0,-0.25,,They just cancel the ride even I booked one before.,4,0,4.554.10001,2024-12-01 01:03:13,,,4.554.10001,1.0,0.6598649621009827,,They just cancel the ride even I booked one before.,4,0,4.554.10001,2024-12-01 01:03:13,,,4.554.10001,neg,neg,1,3.0
User_8755,0.0,0.0,1.0,0.4404,,Good,5,0,4.554.10001,2024-12-01 01:02:20,,,4.554.10001,4.0,0.49696317315101624,,Good,5,0,4.554.10001,2024-12-01 01:02:20,,,4.554.10001,pos,pos,3,1.0
User_8756,0.0,0.289,0.711,0.8107,,I love uber it is safe,5,0,4.554.10001,2024-12-01 00:57:18,,,4.554.10001,5.0,0.6827577352523804,,I love uber it is safe,5,0,4.554.10001,2024-12-01 00:57:18,,,4.554.10001,pos,pos,3,0.0
User_8757,0.0,0.0,1.0,0.5719,,excellent,5,0,4.554.10001,2024-12-01 00:55:31,,,4.554.10001,5.0,0.8669127821922302,,excellent,5,0,4.554.10001,2024-12-01 00:55:31,,,4.554.10001,pos,pos,3,0.0
User_8758,0.15,0.85,0.0,-0.9162,,Never use Uber again because the app keep mass up my address and I hate it I try to get a refund for money that I had sent to the Uber and keep saying different location on my Uber and I had cancer it threw time today It took half of my money and never gave back to me and my rides never pick me up from my location I'm so piss off right now 😡,1,0,4.550.10001,2024-12-01 00:54:12,,,4.550.10001,1.0,0.88724285364151,,Never use Uber again because the app keep mass up my address and I hate it I try to get a refund for money that I had sent to the Uber and keep saying different location on my Uber and I had cancer it threw time today It took half of my money and never gave back to me and my rides never pick me up from my location I'm so piss off right now 😡,1,0,4.550.10001,2024-12-01 00:54:12,,,4.550.10001,neg,neg,1,0.0
User_8759,0.0,0.426,0.574,0.6597,,All good thank uh so much 👍,5,0,4.554.10001,2024-12-01 00:52:54,,,4.554.10001,5.0,0.7547009587287903,,All good thank uh so much 👍,5,0,4.554.10001,2024-12-01 00:52:54,,,4.554.10001,pos,pos,3,0.0
User_8760,0.0,0.878,0.122,0.2023,,"This is not customer service ,, this is some kids playing on the floor",1,0,4.553.10000,2024-12-01 00:51:30,,,4.553.10000,1.0,0.5939254760742188,,"This is not customer service ,, this is some kids playing on the floor",1,0,4.553.10000,2024-12-01 00:51:30,,,4.553.10000,neg,pos,3,0.0
User_8761,0.0,0.514,0.486,0.5838,,On time and very friendly!,5,0,4.554.10001,2024-12-01 00:48:50,,,4.554.10001,5.0,0.6663036942481995,,On time and very friendly!,5,0,4.554.10001,2024-12-01 00:48:50,,,4.554.10001,pos,pos,3,0.0
User_8762,0.0,0.0,1.0,0.4404,,Good,5,0,4.554.10001,2024-12-01 00:45:00,,,4.554.10001,4.0,0.49696317315101624,,Good,5,0,4.554.10001,2024-12-01 00:45:00,,,4.554.10001,pos,pos,3,1.0
User_8763,0.0,0.0,1.0,0.4404,,Good,4,0,4.554.10001,2024-12-01 00:44:12,,,4.554.10001,4.0,0.49696317315101624,,Good,4,0,4.554.10001,2024-12-01 00:44:12,,,4.554.10001,pos,pos,3,0.0
User_8764,0.0,0.556,0.444,0.7501,,Very good ride. The driver was friendly and very professional.,5,0,4.554.10001,2024-12-01 00:37:33,,,4.554.10001,5.0,0.5411890745162964,,Very good ride. The driver was friendly and very professional.,5,0,4.554.10001,2024-12-01 00:37:33,,,4.554.10001,pos,pos,3,0.0
User_8765,0.0,0.328,0.672,0.6249,,Great fast service,5,0,,2024-12-01 00:36:47,,,,5.0,0.6666420698165894,,Great fast service,5,0,,2024-12-01 00:36:47,,,,pos,pos,3,0.0
User_8766,0.0,0.256,0.744,0.4404,,Good riding,5,0,4.554.10001,2024-12-01 00:34:48,,,4.554.10001,4.0,0.5127023458480835,,Good riding,5,0,4.554.10001,2024-12-01 00:34:48,,,4.554.10001,pos,pos,3,1.0
User_8767,0.0,0.238,0.762,0.4927,,Very good,5,0,4.553.10000,2024-12-01 00:34:12,,,4.553.10000,5.0,0.5479443073272705,,Very good,5,0,4.553.10000,2024-12-01 00:34:12,,,4.553.10000,pos,pos,3,0.0
User_8768,0.12,0.792,0.088,-0.2732,,Worst in payment adjustment. They'll ask you to add min 350/- money in wallet and make it use for their own benefit. You'll see null balance once ride completes,1,0,4.554.10001,2024-12-01 00:27:10,,,4.554.10001,1.0,0.7700502872467041,,Worst in payment adjustment. They'll ask you to add min 350/- money in wallet and make it use for their own benefit. You'll see null balance once ride completes,1,0,4.554.10001,2024-12-01 00:27:10,,,4.554.10001,neg,neg,1,0.0
User_8769,0.089,0.81,0.101,0.0754,,Why is there no option for Uber pool or uber share in city trips or any other trips? Location Bangalore and Kolkata,1,0,4.554.10001,2024-12-01 00:25:58,,,4.554.10001,1.0,0.396001398563385,,Why is there no option for Uber pool or uber share in city trips or any other trips? Location Bangalore and Kolkata,1,0,4.554.10001,2024-12-01 00:25:58,,,4.554.10001,neg,pos,3,0.0
User_8770,0.0,0.408,0.592,0.4404,,Good service 👍🏻👍🏻,5,0,4.554.10001,2024-12-01 00:25:08,,,4.554.10001,4.0,0.4591343104839325,,Good service 👍🏻👍🏻,5,0,4.554.10001,2024-12-01 00:25:08,,,4.554.10001,pos,pos,3,1.0
User_8771,0.0,0.763,0.237,0.4215,,Nice app for those who dont have their own vehicle,5,0,,2024-12-01 00:13:40,,,,4.0,0.5625052452087402,,Nice app for those who dont have their own vehicle,5,0,,2024-12-01 00:13:40,,,,pos,pos,3,1.0
User_8772,0.0,0.192,0.808,0.6369,,Love it,5,0,4.554.10001,2024-12-01 00:12:34,,,4.554.10001,5.0,0.8348286747932434,,Love it,5,0,4.554.10001,2024-12-01 00:12:34,,,4.554.10001,pos,pos,3,0.0
User_8773,0.0,0.244,0.756,0.8514,,"Good, very good, very very good",5,0,4.539.10000,2024-12-01 00:12:24,,,4.539.10000,5.0,0.6408328413963318,,"Good, very good, very very good",5,0,4.539.10000,2024-12-01 00:12:24,,,4.539.10000,pos,pos,3,0.0
User_8774,0.0,0.256,0.744,0.4404,,Good app,5,0,,2024-12-01 00:08:20,,,,4.0,0.5337402820587158,,Good app,5,0,,2024-12-01 00:08:20,,,,pos,pos,3,1.0
User_8775,0.0,1.0,0.0,0.0,,😊😊😊😊😊,5,0,4.553.10000,2024-12-01 00:06:29,,,4.553.10000,5.0,0.3085777759552002,,😊😊😊😊😊,5,0,4.553.10000,2024-12-01 00:06:29,,,4.553.10000,pos,neu,3,0.0
User_8776,0.0,1.0,0.0,0.0,,Most ghatiya zarurat ke samay nehi milta,1,0,4.554.10001,2024-12-01 00:05:30,,,4.554.10001,1.0,0.5236074924468994,,Most ghatiya zarurat ke samay nehi milta,1,0,4.554.10001,2024-12-01 00:05:30,,,4.554.10001,neg,neu,3,0.0
User_8777,0.0,0.706,0.294,0.3612,,1st time with Tesla Baby thank you,5,0,4.549.10000,2024-12-01 00:03:41,,,4.549.10000,5.0,0.6393852233886719,,1st time with Tesla Baby thank you,5,0,4.549.10000,2024-12-01 00:03:41,,,4.549.10000,pos,pos,3,0.0
User_8778,0.0,0.0,1.0,0.4404,,Good,5,0,4.554.10001,2024-12-01 00:03:08,,,4.554.10001,4.0,0.49696317315101624,,Good,5,0,4.554.10001,2024-12-01 00:03:08,,,4.554.10001,pos,pos,3,1.0
User_8779,0.0,1.0,0.0,0.0,,it doesn't connect me to any driver for 1 hour,1,0,4.553.10000,2024-12-01 00:02:34,,,4.553.10000,1.0,0.6396152973175049,,it doesn't connect me to any driver for 1 hour,1,0,4.553.10000,2024-12-01 00:02:34,,,4.553.10000,neg,neu,3,0.0
User_8780,0.0,1.0,0.0,0.0,,बहुत चालाक ड्राइवर है 😄😄😃😃,5,0,4.554.10001,2024-12-01 00:00:59,,,4.554.10001,5.0,0.32297614216804504,,बहुत चालाक ड्राइवर है 😄😄😃😃,5,0,4.554.10001,2024-12-01 00:00:59,,,4.554.10001,pos,neu,3,0.0
User_8781,0.0,0.644,0.356,0.8883,,Absolutely love that Uber is now in our area and so far all the drivers have been nice friendly and very professional,5,0,4.554.10001,2024-12-01 00:00:47,,,4.554.10001,5.0,0.9059208631515503,,Absolutely love that Uber is now in our area and so far all the drivers have been nice friendly and very professional,5,0,4.554.10001,2024-12-01 00:00:47,,,4.554.10001,pos,pos,3,0.0
User_8782,0.0,0.661,0.339,0.6249,,Very professional company and app is Riyadh is great.,5,0,4.552.10000,2024-11-30 23:59:58,,,4.552.10000,5.0,0.7518523931503296,,Very professional company and app is Riyadh is great.,5,0,4.552.10000,2024-11-30 23:59:58,,,4.552.10000,pos,pos,3,0.0
User_8783,0.0,0.0,1.0,0.6249,,Awesome,5,0,4.554.10001,2024-11-30 23:59:31,,,4.554.10001,5.0,0.8306540846824646,,Awesome,5,0,4.554.10001,2024-11-30 23:59:31,,,4.554.10001,pos,pos,3,0.0
User_8784,0.045,0.863,0.093,0.3612,,Why is the app requesting me to pay an extra amount yet I paid in full? I don't understand.. Apart from that the good thing is the drivers are very polite,3,0,4.553.10000,2024-11-30 23:58:24,,,4.553.10000,2.0,0.3799200654029846,,Why is the app requesting me to pay an extra amount yet I paid in full? I don't understand.. Apart from that the good thing is the drivers are very polite,3,0,4.553.10000,2024-11-30 23:58:24,,,4.553.10000,neg,pos,3,1.0
User_8785,0.0,0.407,0.593,0.807,,Great user experience and very useful app👍,5,0,4.554.10001,2024-11-30 23:56:25,,,4.554.10001,5.0,0.8098781704902649,,Great user experience and very useful app👍,5,0,4.554.10001,2024-11-30 23:56:25,,,4.554.10001,pos,pos,3,0.0
User_8786,0.0,0.0,1.0,0.5719,,Excellent,5,0,4.548.10001,2024-11-30 23:53:53,,,4.548.10001,5.0,0.8669127821922302,,Excellent,5,0,4.548.10001,2024-11-30 23:53:53,,,4.548.10001,pos,pos,3,0.0
User_8787,0.0,0.154,0.846,0.6705,,Clean nice music,5,0,4.554.10001,2024-11-30 23:52:03,,,4.554.10001,4.0,0.480859637260437,,Clean nice music,5,0,4.554.10001,2024-11-30 23:52:03,,,4.554.10001,pos,pos,3,1.0
User_8788,0.0,0.539,0.461,0.8268,,Adman had a great personality and made me feel comfortable! 10/10 experience.,5,0,4.554.10001,2024-11-30 23:51:11,,,4.554.10001,5.0,0.8806318044662476,,Adman had a great personality and made me feel comfortable! 10/10 experience.,5,0,4.554.10001,2024-11-30 23:51:11,,,4.554.10001,pos,pos,3,0.0
User_8789,0.0,0.0,1.0,0.6249,,Great 👍,5,0,4.554.10001,2024-11-30 23:51:01,,,4.554.10001,5.0,0.803450882434845,,Great 👍,5,0,4.554.10001,2024-11-30 23:51:01,,,4.554.10001,pos,pos,3,0.0
User_8790,0.0,0.618,0.382,0.4754,,Very nice to ride in always,5,0,4.554.10001,2024-11-30 23:49:28,,,4.554.10001,5.0,0.6738553643226624,,Very nice to ride in always,5,0,4.554.10001,2024-11-30 23:49:28,,,4.554.10001,pos,pos,3,0.0
